tipo relacao,valor da correlacao,MeSH Disease Terms Concatanados,MeSH Disease Term Concatenados
n para 1,"0,4104548569586000",Linfoma; não-Hodgkin,Tumores neuroendócrinos
n para 1,"0,10557431168738500",Lúpus erytematoso; sistêmico,Tumores neuroendócrinos
n para 1,"0,39711674163730600",Neoplasias; células germinativas e embrionário,Tumores neuroendócrinos
n para 1,"0,14045514596948500",Neoplasias; experimental,Tumores neuroendócrinos
n para 1,"0,12693534330073500",Osteoporose; pós-menopausa,Tumores neuroendócrinos
n para 1,"0,4489440089525410",Pancreatite; crônica,Tumores neuroendócrinos
n para 1,"0,21554292910474300",Poliondocinopatias; autoimunes,Tumores neuroendócrinos
n para 1,"0,41985144010646700",Recorrência da neoplasia; local,Tumores neuroendócrinos
n para 1,"0,2850049784597910",Sarcoma; Ewing's,Tumores neuroendócrinos
n para 1,"0,23761170684105800",Scleroderma; sistêmico,Tumores neuroendócrinos
n para 1,"0,11067961624356500",Telangiectasia; hemorrágica hereditária,Tumores neuroendócrinos
n para 1,"0,14488129189780400",Tireoidite; autoimune,Tumores neuroendócrinos
n para 1,"0,19670978893797700",Transformação celular; neoplásica,Tumores neuroendócrinos
n para 1,"0,19061047271962300",Artrite; reumatóide,Ulcer Burui
n para 1,"0,30709689275155800",Anemia; célula falciforme,Úlcera
n para 1,"0,2763735613600960",Aneurisma aórtico; abdominal,Úlcera
n para 1,"0,3359110601242940",Aneurisma aórtico; torácico,Úlcera
n para 1,"0,2778757171220730",Aneurisma; dissecando,Úlcera
n para 1,"0,13431951550936400",Arritmias; cardíaco,Úlcera
n para 1,"0,1327786056609050",Artrite; experimental,Úlcera
n para 1,"0,32030083403017400",Artrite; reumatóide,Úlcera
n para 1,"0,19718229512332200",Carcinoma; célula basal,Úlcera
n para 1,"0,19771165804111700",Carcinoma; célula de transição,Úlcera
n para 1,"0,38241888018539",Carcinoma; célula escamosa,Úlcera
n para 1,"0,3731620807491700",Carcinoma; célula renal,Úlcera
n para 1,"0,2755751118894210",Carcinoma; hepatocelular,Úlcera
n para 1,"0,28837653494684600",Carcinoma; pequena célula,Úlcera
n para 1,"0,2986556311228830",Carcinoma; pulmão de células não pequenas,Úlcera
n para 1,"0,11020892638678900",Cardiomiopatia; dilatada,Úlcera
n para 1,"0,1262284903385670",Cardiomiopatia; hipertrófica,Úlcera
n para 1,"0,5364966004794570",Cistadenocarcinoma; seroso,Úlcera
n para 1,"0,3357366763673550",Colite; ulcerosa,Úlcera
n para 1,"0,3898287181502430",Doença granulomatosa; crônica,Úlcera
n para 1,"0,168387364128694",Doenças ósseas; Desenvolvimento,Úlcera
n para 1,"0,13098253762079100",Doenças ósseas; metabólicas,Úlcera
n para 1,"0,3414136142867720",Hérnia; diafragmática,Úlcera
n para 1,"0,3472543150075810",Infecções por mycobacterium; atípico,Úlcera
n para 1,"0,13380774166983400",Infertilidade; homem,Úlcera
n para 1,"0,21916466187247200",Influenza; humano,Úlcera
n para 1,"0,1774586466772830",Insuficiência hepática; aguda,Úlcera
n para 1,"0,11482878596272900",Leucemia; linfocítica; crônica; células B,Úlcera
n para 1,"0,2145879991459070",Leucemia; linfóide,Úlcera
n para 1,"0,2838185973560430",Leucemia; mielogênica; crônica; BCR-ABL POSITIVA,Úlcera
n para 1,"0,2919471515961650",Leucemia; mielóide,Úlcera
n para 1,"0,25273338352010600",Leucemia; mielóide; aguda,Úlcera
n para 1,"0,3217126044171030",Linfoma; não-Hodgkin,Úlcera
n para 1,"0,18023934374992400",Lúpus erytematoso; sistêmico,Úlcera
n para 1,"0,10391640483856900",Metabolismo; erros inatos,Úlcera
n para 1,"0,18895009019111900",Neoplasias de mama; homem,Úlcera
n para 1,"0,2861120513106410",Neoplasias; segundo primário,Úlcera
n para 1,"0,12094452546245500",Osteoporose; pós-menopausa,Úlcera
n para 1,"0,2755909001367510",Recorrência da neoplasia; local,Úlcera
n para 1,"0,34747853551369800",Sarcoma; Ewing's,Úlcera
n para 1,"0,10633432883671400",Transtorno depressivo; Major,Úlcera
n para 1,"0,2087746289812160",Artrite; experimental,Úlcera de pele
n para 1,"0,48106271978666100",Artrite; reumatóide,Úlcera de pele
n para 1,"0,4900477920699910",Artrite; reumatóide juvenil,Úlcera de pele
n para 1,"0,3223152311559090",Carcinoma; célula basal,Úlcera de pele
n para 1,"0,33753888948486100",Carcinoma; célula escamosa,Úlcera de pele
n para 1,"0,3750248779150670",Carcinoma; célula renal,Úlcera de pele
n para 1,"0,2739486751330170",Carcinoma; hepatocelular,Úlcera de pele
n para 1,"0,22143269504819200",Carcinoma; pequena célula,Úlcera de pele
n para 1,"0,1997870116360740",Carcinoma; pulmão de células não pequenas,Úlcera de pele
n para 1,"0,18693425351522100",Colite; ulcerosa,Úlcera de pele
n para 1,"0,13107670226056300",Defeitos cardíacos; congênitos,Úlcera de pele
n para 1,"0,12556376875766500",Diabetes mellitus; experimental,Úlcera de pele
n para 1,"0,13212270662059400",Diabetes mellitus; tipo 2,Úlcera de pele
n para 1,"0,11002883411715900",Doença pulmonar; obstrutiva crônica,Úlcera de pele
n para 1,"0,33883097014959200",Doenças de pele; vasculares,Úlcera de pele
n para 1,"0,17082847517074300",Doenças ósseas; Desenvolvimento,Úlcera de pele
n para 1,"0,21254266685698500",Doenças ósseas; metabólicas,Úlcera de pele
n para 1,"0,22151936467072700",Infertilidade; homem,Úlcera de pele
n para 1,"0,3343025989820210",Insensibilidade à dor; congênita,Úlcera de pele
n para 1,"0,1623473575181250",Insuficiência hepática; aguda,Úlcera de pele
n para 1,"0,22558193351958800",Leucemia; linfocítica; crônica; células B,Úlcera de pele
n para 1,"0,40164633934046800",Leucemia; linfóide,Úlcera de pele
n para 1,"0,323974270194886",Leucemia; mielogênica; crônica; BCR-ABL POSITIVA,Úlcera de pele
n para 1,"0,40641049015644500",Leucemia; mielóide; aguda,Úlcera de pele
n para 1,"0,3309619189794590",Leucemia; monocítica; aguda,Úlcera de pele
n para 1,"0,3174015504110130",Leucemia; promielocítica; aguda,Úlcera de pele
n para 1,"0,4097273065156390",Linfoma; células B grandes; difuso,Úlcera de pele
n para 1,"0,13136141240478400",Metabolismo; erros inatos,Úlcera de pele
n para 1,"0,2836101214292940",Necrólise epidérmica; tóxica,Úlcera de pele
n para 1,"0,17231974628241300",Neoplasias de mama; homem,Úlcera de pele
n para 1,"0,15085675862024400",Neoplasias do fígado; experimental,Úlcera de pele
n para 1,"0,23174781300849200",Neoplasias; segundo primário,Úlcera de pele
n para 1,"0,10593069673718300",Paraplegia espástica; hereditária,Úlcera de pele
n para 1,"0,2634267531284470",Recorrência da neoplasia; local,Úlcera de pele
n para 1,"0,42723151397144300",Sarcoma; Kaposi,Úlcera de pele
n para 1,"0,11813291761568600",Trombose sinusal; intracraniana,Úlcera de pele
n para 1,"0,28964103027349900",Artrite; reumatóide,Úlcera duodenal
n para 1,"0,12309051365544500",Carcinoma; célula escamosa,Úlcera duodenal
n para 1,"0,11204346560741700",Carcinoma; hepatocelular,Úlcera duodenal
n para 1,"0,3177835210925440",Colite; ulcerosa,Úlcera duodenal
n para 1,"0,21875248167428500",Infertilidade; homem,Úlcera duodenal
n para 1,"0,1084832341552820",Leucemia; mielóide,Úlcera duodenal
n para 1,"0,10584227722385900",Linfoma; não-Hodgkin,Úlcera duodenal
n para 1,"0,12423617803717100",Pancreatite; crônica,Úlcera duodenal
n para 1,"0,1893143879904840",Scleroderma; sistêmico,Úlcera duodenal
n para 1,"0,2577971085337850",Síndromes neoplásicas; hereditárias,Úlcera duodenal
n para 1,"0,27635911327658400",Transformação celular; neoplásica,Úlcera duodenal
n para 1,"0,15740433293704200",Aborto; habitual,Úlcera estomacal
n para 1,"0,15601091413392100",Artrite; experimental,Úlcera estomacal
n para 1,"0,11905336705254500",Artrite; psoriática,Úlcera estomacal
n para 1,"0,3111823494978600",Artrite; reumatóide,Úlcera estomacal
n para 1,"0,11162449194605300",Carcinoma; célula de transição,Úlcera estomacal
n para 1,"0,19668267161811800",Carcinoma; célula escamosa,Úlcera estomacal
n para 1,"0,1474478713718380",Carcinoma; célula renal,Úlcera estomacal
n para 1,"0,18819489499677600",Carcinoma; hepatocelular,Úlcera estomacal
n para 1,"0,10438551422483900",Carcinoma; pequena célula,Úlcera estomacal
n para 1,"0,11223142187546600",Carcinoma; pulmão de células não pequenas,Úlcera estomacal
n para 1,"0,10992054389845900",Cistadenocarcinoma; seroso,Úlcera estomacal
n para 1,"0,33008146268230400",Colite; ulcerosa,Úlcera estomacal
n para 1,"0,13289785094361200",Diabetes mellitus; experimental,Úlcera estomacal
n para 1,"0,14633599269817900",Doenças ósseas; metabólicas,Úlcera estomacal
n para 1,"0,10151669288170000",Enterocolite; necrosante,Úlcera estomacal
n para 1,"0,1334284709634780",Fibromatose; abdominal,Úlcera estomacal
n para 1,"0,5061168762695480",Hipertensão; portal,Úlcera estomacal
n para 1,"0,1187274184482010",Infecções de Salmonella; Animal,Úlcera estomacal
n para 1,"0,2861183641202210",Infertilidade; homem,Úlcera estomacal
n para 1,"0,1179100660926210",Insuficiência renal; crônica,Úlcera estomacal
n para 1,"0,1301568245569190",Leucemia; linfóide,Úlcera estomacal
n para 1,"0,1385040069964620",Leucemia; mielogênica; crônica; BCR-ABL POSITIVA,Úlcera estomacal
n para 1,"0,16374174538863400",Leucemia; mielóide,Úlcera estomacal
n para 1,"0,11835815312115600",Leucemia; mielóide; aguda,Úlcera estomacal
n para 1,"0,11154979059827900",Leucemia; promielocítica; aguda,Úlcera estomacal
n para 1,"0,14890394038060100",Linfoma; células B.,Úlcera estomacal
n para 1,"0,1276593114685870",Linfoma; folicular,Úlcera estomacal
n para 1,"0,16191169389865100",Linfoma; não-Hodgkin,Úlcera estomacal
n para 1,"0,12781156272743800",Melanoma; experimental,Úlcera estomacal
n para 1,"0,17406905851322500",Neoplasias de mama; homem,Úlcera estomacal
n para 1,"0,12287453042356900",Neoplasias do fígado; experimental,Úlcera estomacal
n para 1,"0,1584748680431000",Neoplasias mamárias; experimental,Úlcera estomacal
n para 1,"0,17040996365275700",Neoplasias; segundo primário,Úlcera estomacal
n para 1,"0,11624130976543000",Neovascularização; patológica,Úlcera estomacal
n para 1,"0,1013888367218670",Osteoporose; pós-menopausa,Úlcera estomacal
n para 1,"0,13566219592569000",Pancreatite; crônica,Úlcera estomacal
n para 1,"0,11635406076167900",Recorrência da neoplasia; local,Úlcera estomacal
n para 1,"0,16482240836083800",Sarcoma; sinovial,Úlcera estomacal
n para 1,"0,1891862279695500",Scleroderma; sistêmico,Úlcera estomacal
n para 1,"0,12107048063927500",Síndrome da fadiga; crônica,Úlcera estomacal
n para 1,"0,20928319682472800",Síndromes neoplásicas; hereditárias,Úlcera estomacal
n para 1,"0,10972228343318700",Tireoidite; autoimune,Úlcera estomacal
n para 1,"0,3044101746440140",Transformação celular; neoplásica,Úlcera estomacal
n para 1,"0,17887925267926000",Tuberculose; bovino,Úlcera estomacal
n para 1,"0,12594984813002600",Arritmias; cardíaco,Úlcera oral
n para 1,"0,10635705223136500",Artrite; experimental,Úlcera oral
n para 1,"0,3330784965464580",Artrite; psoriática,Úlcera oral
n para 1,"0,2828936587582350",Artrite; reumatóide,Úlcera oral
n para 1,"0,42530136276177000",Artrite; reumatóide juvenil,Úlcera oral
n para 1,"0,17551553453060700",Carcinoma; célula basal,Úlcera oral
n para 1,"0,14693257361471800",Carcinoma; célula de transição,Úlcera oral
n para 1,"0,33425119250509400",Carcinoma; célula escamosa,Úlcera oral
n para 1,"0,19402354428931900",Carcinoma; célula renal,Úlcera oral
n para 1,"0,18632678850520300",Carcinoma; hepatocelular,Úlcera oral
n para 1,"0,2423056296795310",Carcinoma; pequena célula,Úlcera oral
n para 1,"0,2641024126784470",Carcinoma; pulmão de células não pequenas,Úlcera oral
n para 1,"0,11113725187303700",Colite; ulcerosa,Úlcera oral
n para 1,"0,12942936837428800",Doença pulmonar; obstrutiva crônica,Úlcera oral
n para 1,"0,12165789095006300",Doenças ósseas; metabólicas,Úlcera oral
n para 1,"0,17260584003771700",Espondilite; anquilosing,Úlcera oral
n para 1,"0,29355170434549000",Infecções por mycobacterium; atípico,Úlcera oral
n para 1,"0,14120017873666900",Insuficiência hepática; aguda,Úlcera oral
n para 1,"0,19260364154148600",Leucemia; linfocítica; crônica; células B,Úlcera oral
n para 1,"0,3841733418591020",Leucemia; linfóide,Úlcera oral
n para 1,"0,2527885246890070",Leucemia; mielogênica; crônica; BCR-ABL POSITIVA,Úlcera oral
n para 1,"0,3912678761312320",Leucemia; mielóide; aguda,Úlcera oral
n para 1,"0,28691675651718800",Leucemia; promielocítica; aguda,Úlcera oral
n para 1,"0,4297948123495360",Linfoma; células T.,Úlcera oral
n para 1,"0,18478679517193000",Lúpus erytematoso; sistêmico,Úlcera oral
n para 1,"0,1939838939886980",Neoplasias; células germinativas e embrionário,Úlcera oral
n para 1,"0,14668857894750200",Neoplasias; segundo primário,Úlcera oral
n para 1,"0,18461021866680500",Recorrência da neoplasia; local,Úlcera oral
n para 1,"0,16566149933569200",Sarcoma; Ewing's,Úlcera oral
n para 1,"0,2931981407234790",Scleroderma; sistêmico,Úlcera oral
n para 1,"0,11882497077810700",Tireoidite; autoimune,Úlcera oral
n para 1,"0,18890039979344100",Transformação celular; neoplásica,Úlcera oral
n para 1,"0,18834928144600600",Tuberculose; bovino,Úlcera oral
n para 1,"0,21523080359843800",Artrite; reumatóide,Úlcera péptica
n para 1,"0,18466376752049800",Infertilidade; homem,Úlcera péptica
n para 1,"0,27063292131862100",Transformação celular; neoplásica,Úlcera péptica
n para 1,"0,23744161266245200",Artrite; reumatóide,Uremia
n para 1,"0,3327350322414190",Doenças ósseas; metabólicas,Uremia
n para 1,"0,15454813136228500",Infertilidade; homem,Uremia
n para 1,"0,21903479436573600",Síndromes neoplásicas; hereditárias,Uremia
n para 1,"0,11805414334174200",Carcinoma; célula renal,Urolitíase
n para 1,"0,11627464305944900",Síndromes neoplásicas; hereditárias,Urolitíase
n para 1,"0,19079833177607400",Artrite; reumatóide,Urticária
n para 1,"0,13265992145810100",Carcinoma; célula escamosa,Urticária
n para 1,"0,1119166455441210",Carcinoma; célula renal,Urticária
n para 1,"0,17750711637703000",Colite; ulcerosa,Urticária
n para 1,"0,11005126051623000",Infertilidade; homem,Urticária
n para 1,"0,1955231668282000",Leucemia; linfóide,Urticária
n para 1,"0,18159520795618800",Leucemia; mielóide,Urticária
n para 1,"0,14521511532154500",Leucemia; mielóide; aguda,Urticária
n para 1,"0,10858973904558500",Leucemia; promielocítica; aguda,Urticária
n para 1,"0,1983897814298460",Linfoma; não-Hodgkin,Urticária
n para 1,"0,2221727671174850",Rinite; alérgica; sazonal,Urticária
n para 1,"0,18294175070722500",Scleroderma; sistêmico,Urticária
n para 1,"0,1718553879590880",Síndromes neoplásicas; hereditárias,Urticária
n para 1,"0,12280221747823000",Anemia; aplástica,Uveíte
n para 1,"0,21948227581621000",Anemia; megaloblástica,Uveíte
n para 1,"0,10495950554451200",Artéria carótida; interna; dissecção,Uveíte
n para 1,"0,12546356146969700",Artrite; experimental,Uveíte
n para 1,"0,1443760830130010",Artrite; psoriática,Uveíte
n para 1,"0,20284907569439900",Artrite; reumatóide,Uveíte
n para 1,"0,3123921028549310",Artrite; reumatóide juvenil,Uveíte
n para 1,"0,2801598151782410",Ataque isquêmico; transitório,Uveíte
n para 1,"0,4165147305765250",Carcinoma; célula basal,Uveíte
n para 1,"0,122243195415336",Carcinoma; célula de transição,Uveíte
n para 1,"0,19501454426252800",Carcinoma; célula escamosa,Uveíte
n para 1,"0,12437102945897600",Carcinoma; célula renal,Uveíte
n para 1,"0,14058575210494400",Carcinoma; papilar,Uveíte
n para 1,"0,18031498198819700",Carcinoma; pequena célula,Uveíte
n para 1,"0,183301907093742",Doenças ósseas; Desenvolvimento,Uveíte
n para 1,"0,1009311899438610",Espasmos; infantil,Uveíte
n para 1,"0,10924053773525500",Espondilite; anquilosing,Uveíte
n para 1,"0,2508301545005480",Hiperostose; cortical; congênita,Uveíte
n para 1,"0,12025569589082000",Insuficiência renal; crônica,Uveíte
n para 1,"0,21298382448697800",Leucemia-linfoma; células T adultas,Uveíte
n para 1,"0,13526380867299100",Leucemia; linfocítica; crônica; células B,Uveíte
n para 1,"0,2299448079535170",Leucemia; linfóide,Uveíte
n para 1,"0,3921708123584070",Leucemia; mielogênica; crônica; BCR-ABL POSITIVA,Uveíte
n para 1,"0,2203499411728430",Leucemia; mielóide,Uveíte
n para 1,"0,21315284131073400",Leucemia; mielóide; aguda,Uveíte
n para 1,"0,19424286232587300",Leucemia; monocítica; aguda,Uveíte
