relacao destino,termos relacionados
Nefrite; hereditária,hereditária
Nefrite; intersticial,intersticial
Neoplasias de mama; homem,homem
Neoplasias do fígado; experimental,experimental
Neoplasias genitais; feminino,feminino
Neoplasias mamárias; experimental,experimental
Neoplasias; célula escamosa,célula escamosa
Neoplasias; células germinativas e embrionário,células germinativas e embrionário
Neoplasias; induzidas por radiação,induzidas por radiação
Neoplasias; segundo primário,segundo primário
Osteoartrite; joelho,joelho
Osteoporose; pós-menopausa,pós-menopausa
Paniculite; não substituta nodular,não substituta nodular
Paraplegia espástica; hereditária,hereditária
Puberdade; precoce,precoce
Recorrência da neoplasia; local,local
Retardo mental; ligado ao X,ligado ao X
Rim policístico; autossômico dominante,autossômico dominante
Scleroderma; localizado,localizado
Tireoidite; autoimune,autoimune
Transtorno depressivo; Major,Major
Unhas; malformadas,malformadas
Aborto; espontâneo,espontâneo
Adenocarcinoma; folicular,folicular
Anão; hipófise,hipófise
Anemia; aplástica,aplástica
Anemia; célula falciforme,célula falciforme
Anemia; deficiência de ferro,deficiência de ferro
Aneurisma aórtico; abdominal,abdominal
Aneurisma aórtico; torácico,torácico
Aneurisma; dissecando,dissecando
Ânus; imperforado,imperforado
Arritmias; cardíaco,cardíaco
Artrite; psoriática,psoriática
Artrite; reumatóide juvenil,reumatóide juvenil
Atrofia muscular; espinhal,espinhal
Carcinoma; adenóide cístico,adenóide cístico
Carcinoma; célula basal,célula basal
Carcinoma; célula de transição,célula de transição
Carcinoma; célula escamosa,célula escamosa
Carcinoma; célula renal,célula renal
Carcinoma; ductal pancreático,ductal pancreático
Carcinoma; hepatocelular,hepatocelular
Carcinoma; medular,medular
Carcinoma; papilar,papilar
Carcinoma; pequena célula,pequena célula
Carcinoma; pulmão de células não pequenas,pulmão de células não pequenas
Cardiomiopatia; dilatada,dilatada
Cardiomiopatia; hipertrófica,hipertrófica
Cistadenocarcinoma; papilar,papilar
Cistadenocarcinoma; seroso,seroso
Colite; ulcerosa,ulcerosa
Defeitos do septo cardíaco; atrial,atrial
Deformidades das mãos; congênitas,congênitas
Deformidades de membros; congênitas,congênitas
Deformidades de pé; congênitas,congênitas
Distrofia muscular; Duchenne,Duchenne
Distrofia muscular; faciososcapulo-humana,faciososcapulo-humana
Doença granulomatosa; crônica,crônica
Doença pulmonar; obstrutiva crônica,obstrutiva crônica
Doenças genéticas; ligadas ao X,ligadas ao X
Doenças oculares; hereditário,hereditário
Doenças pulmonares; obstrutivas,obstrutivas
Epilepsia; generalizada,generalizada
Espasmos; infantil,infantil
Espondilite; anquilosing,anquilosing
Exostoses; múltiplos hereditários,múltiplos hereditários
Fibromatose; abdominal,abdominal
Fibromatose; agressiva,agressiva
Fibromatose; gengival,gengival
Fraturas; osso,osso
Hemangioma; capilar,capilar
Hérnia; diafragmática,diafragmática
Hérnia; inguinal,inguinal
Hérnia; umbilical,umbilical
Hiperlipidemia; Familial Combinada,Familial Combinada
Hipertensão; portal,portal
Hipotensão; ortostática,ortostática
Infecções por mycobacterium; atípico,atípico
Infertilidade; mulher,mulher
Influenza; humano,humano
Insuficiência hepática; aguda,aguda
Leishmaniose; cutânea,cutânea
Leucemia-linfoma; células T adultas,células T adultas
Leucodystraphy; metacromático,metacromático
Leucoencefalite; hemorrágica aguda,hemorrágica aguda
Linfoma; folicular,folicular
Lúpus erytematoso; sistêmico,sistêmico
Metabolismo de aminoácidos; erros inatos,erros inatos
Metabolismo de carboidratos; erros inatos,erros inatos
Metabolismo lipídico; erros inatos,erros inatos
Necrólise epidérmica; tóxica,tóxica
Neoplasia; residual,residual
Neoplasias de mama; homem,homem
Neoplasias; células germinativas e embrionário,células germinativas e embrionário
Neoplasias; induzidas por radiação,induzidas por radiação
Neoplasias; segundo primário,segundo primário
Osteoporose; pós-menopausa,pós-menopausa
Paraplegia espástica; hereditária,hereditária
Poliondocinopatias; autoimunes,autoimunes
Recorrência da neoplasia; local,local
Retardo mental; ligado ao X,ligado ao X
Rim policístico; autossômico dominante,autossômico dominante
Sarcoma; Ewing's,Ewing's
Scleroderma; localizado,localizado
Síndrome de Hamartoma; múltiplo,múltiplo
Taquicardia; ventricular,ventricular
Telangiectasia; hemorrágica hereditária,hemorrágica hereditária
Transtorno depressivo; Major,Major
Trombocitemia; essencial,essencial
Tumores neuroectodérmicos; primitivos,primitivos
Adenocarcinoma; folicular,folicular
Anão; hipófise,hipófise
Atrofia bulbo-espinhal; ligada a X,ligada a X
Atrofia muscular; espinhal,espinhal
Carcinoma; adenóide cístico,adenóide cístico
Carcinoma; medular,medular
Cirrose do fígado; experimental,experimental
Deformidades das mãos; congênitas,congênitas
Distrofia muscular; faciososcapulo-humana,faciososcapulo-humana
Distrofias musculares; gira de membro,gira de membro
Doenças genéticas; ligadas ao X,ligadas ao X
Exostoses; múltiplos hereditários,múltiplos hereditários
Fibromatose; agressiva,agressiva
Fraturas; osso,osso
Hemangioma; capilar,capilar
Hérnia; diafragmática,diafragmática
Hérnia; inguinal,inguinal
Hérnia; umbilical,umbilical
Metabolismo de aminoácidos; erros inatos,erros inatos
Miopatias; Nemalina,Nemalina
Neoplasias; induzidas por radiação,induzidas por radiação
Scleroderma; localizado,localizado
Síndrome de Hamartoma; múltiplo,múltiplo
Tumores neuroectodérmicos; primitivos,primitivos
Adenocarcinoma; folicular,folicular
Adenoma; célula hepática,célula hepática
Aneurisma aórtico; abdominal,abdominal
Aneurisma aórtico; torácico,torácico
Aneurisma; dissecando,dissecando
Artrite; psoriática,psoriática
Artrite; reumatóide juvenil,reumatóide juvenil
Carcinoma; adenóide cístico,adenóide cístico
Carcinoma; célula basal,célula basal
Carcinoma; célula de transição,célula de transição
Carcinoma; ductal pancreático,ductal pancreático
Carcinoma; pequena célula,pequena célula
Cardiomiopatia; dilatada,dilatada
Cardiomiopatia; hipertrófica,hipertrófica
Condrossarcoma; mesenquimal,mesenquimal
Distrofia muscular; Duchenne,Duchenne
Doenças hepáticas; alcoólatras,alcoólatras
Doenças pulmonares; obstrutivas,obstrutivas
Esforocitose; hereditária,hereditária
Espasmos; infantil,infantil
Feridas; penetrando,penetrando
Fibromatose; abdominal,abdominal
Fibromatose; agressiva,agressiva
Fraturas; osso,osso
Hérnia; diafragmática,diafragmática
Hérnia; umbilical,umbilical
Infertilidade; mulher,mulher
Insuficiência hepática; aguda,aguda
Leucoencefalite; hemorrágica aguda,hemorrágica aguda
Necrólise epidérmica; tóxica,tóxica
Neoplasia; residual,residual
Neoplasias de mama; homem,homem
Neoplasias; células germinativas e embrionário,células germinativas e embrionário
Neoplasias; induzidas por radiação,induzidas por radiação
Neoplasias; segundo primário,segundo primário
Ossificação; heterotópica,heterotópica
Puberdade; precoce,precoce
Sarcoma; Ewing's,Ewing's
Scleroderma; localizado,localizado
Taquicardia; ventricular,ventricular
Trombocitemia; essencial,essencial
Tumores neuroectodérmicos; primitivos,primitivos
Unhas; malformadas,malformadas
Fibromatose; gengival,gengival
Aborto; espontâneo,espontâneo
Anão; hipófise,hipófise
Anemia; célula falciforme,célula falciforme
Anemia; deficiência de ferro,deficiência de ferro
Aneurisma aórtico; abdominal,abdominal
Aneurisma; dissecando,dissecando
Anormalidades; induzidas por drogas,induzidas por drogas
Artrite; psoriática,psoriática
Atrofia muscular; espinhal,espinhal
Carcinoma; célula basal,célula basal
Carcinoma; célula de transição,célula de transição
Carcinoma; pequena célula,pequena célula
Cirrose do fígado; experimental,experimental
Cistadenocarcinoma; seroso,seroso
Colestase; intra-hepática,intra-hepática
Deformidades de membros; congênitas,congênitas
Distrofia muscular; Duchenne,Duchenne
Distrofia muscular; faciososcapulo-humana,faciososcapulo-humana
Doença granulomatosa; crônica,crônica
Doenças de pele; genéticas,genéticas
Epilepsia; neonatal benigno,neonatal benigno
Fraturas; osso,osso
Hérnia; diafragmática,diafragmática
Hérnia; umbilical,umbilical
Hipertensão; induzida pela gravidez,induzida pela gravidez
Hipóxia-isquemia; cérebro,cérebro
Influenza; humano,humano
Insuficiência hepática; aguda,aguda
Linfoma; folicular,folicular
Lúpus eritematoso; cutâneo,cutâneo
Melanoma; experimental,experimental
Metabolismo de aminoácidos; erros inatos,erros inatos
Metabolismo de metal; erros inatos,erros inatos
Necrólise epidérmica; tóxica,tóxica
Neoplasias do fígado; experimental,experimental
Neoplasias mamárias; experimental,experimental
Neoplasias; induzidas por radiação,induzidas por radiação
Neoplasias; segundo primário,segundo primário
Ossificação; heterotópica,heterotópica
Paniculite; não substituta nodular,não substituta nodular
Trombocitemia; essencial,essencial
Trombose sinusal; intracraniana,intracraniana
Unhas; malformadas,malformadas
Adenocarcinoma; folicular,folicular
Carcinoma; adenóide cístico,adenóide cístico
Exostoses; múltiplos hereditários,múltiplos hereditários
Fraturas; osso,osso
Hemangioma; capilar,capilar
Fibromatose; gengival,gengival
Aborto; espontâneo,espontâneo
Acidose; lática,lática
Acidose; tubular renal,tubular renal
Anão; hipófise,hipófise
Anemia; aplástica,aplástica
Anemia; célula falciforme,célula falciforme
Anemia; deficiência de ferro,deficiência de ferro
Anemia; hemolítica,hemolítica
Anemia; macrocítica,macrocítica
Anemia; megaloblástica,megaloblástica
Anemia; neonatal,neonatal
Anemia; Sideroblástica,Sideroblástica
Anormalidades; induzidas por drogas,induzidas por drogas
Apreensões; febril,febril
Artrite; psoriática,psoriática
Artrite; reumatóide juvenil,reumatóide juvenil
Ataque isquêmico; transitório,transitório
Candidíase; oral,oral
Carcinoma; célula basal,célula basal
Carcinoma; célula de transição,célula de transição
Carcinoma; célula escamosa,célula escamosa
Carcinoma; célula renal,célula renal
Carcinoma; hepatocelular,hepatocelular
Carcinoma; medular,medular
Carcinoma; pequena célula,pequena célula
Carcinoma; pulmão de células não pequenas,pulmão de células não pequenas
Cirrose do fígado; experimental,experimental
Cistadenocarcinoma; seroso,seroso
Colangite; esclerosante,esclerosante
Colestase; intra-hepática,intra-hepática
Colite; ulcerosa,ulcerosa
Disautonomia; familiar,familiar
Doença granulomatosa; crônica,crônica
Doenças cerebrais; metabólicas,metabólicas
Doenças genéticas; ligadas ao X,ligadas ao X
Doenças hepáticas; alcoólatras,alcoólatras
Doenças pulmonares; intersticiais,intersticiais
Doenças renais; Cystic,Cystic
Eliptocitose; hereditária,hereditária
Encefalite; herpes simplex,herpes simplex
Enterocolite; necrosante,necrosante
Epilepsia; ausência,ausência
Epilepsia; generalizada,generalizada
Epilepsia; lobo temporal,lobo temporal
Epilepsia; neonatal benigno,neonatal benigno
Epilepsias; mioclônicas,mioclônicas
Epilepsias; parciais,parciais
Esforocitose; hereditária,hereditária
Espasmos; infantil,infantil
Fibromatose; abdominal,abdominal
Glomerulonefrite; IgA,IgA
Glomerulonefrite; membranoproliferativo,membranoproliferativo
Glomerulosclerose; segmentar focal,segmentar focal
Hemoglobinúria; paroxística,paroxística
Hepatite B; crônica,crônica
Hérnia; diafragmática,diafragmática
Hérnia; umbilical,umbilical
Hipersensibilidade; imediata,imediata
Hipertensão; induzida pela gravidez,induzida pela gravidez
Hipóxia-isquemia; cérebro,cérebro
Hipóxia; cérebro,cérebro
Icterícia; idiopática crônica,idiopática crônica
Infecções de Salmonella; Animal,Animal
Infecções por mycobacterium; atípico,atípico
Influenza; humano,humano
Insuficiência hepática; aguda,aguda
Insuficiência renal; crônica,crônica
Leucemia-linfoma; células T adultas,células T adultas
Leucemia; células T.,células T.
Leucemia; linfóide,linfóide
Leucemia; mielóide,mielóide
Leucoencefalite; hemorrágica aguda,hemorrágica aguda
Linfo-histiocitose; hemofagocítica,hemofagocítica
Linfoma; células T.,células T.
Linfoma; células B.,células B.
Linfoma; células do manto,células do manto
Linfoma; folicular,folicular
Linfoma; não-Hodgkin,não-Hodgkin
Lúpus erytematoso; sistêmico,sistêmico
Luxação do quadril; congênita,congênita
Malária; falciparum,falciparum
Mastocitose; sistêmica,sistêmica
Melanoma; experimental,experimental
Membranas fetais; ruptura prematura,ruptura prematura
Metabolismo de aminoácidos; erros inatos,erros inatos
Metabolismo de metal; erros inatos,erros inatos
Metabolismo lipídico; erros inatos,erros inatos
Necrólise epidérmica; tóxica,tóxica
Nefrite; hereditária,hereditária
Nefrite; intersticial,intersticial
Neoplasias do fígado; experimental,experimental
Neoplasias genitais; feminino,feminino
Neoplasias mamárias; experimental,experimental
Neoplasias; células germinativas e embrionário,células germinativas e embrionário
Neoplasias; induzidas por radiação,induzidas por radiação
Paniculite; não substituta nodular,não substituta nodular
Poliondocinopatias; autoimunes,autoimunes
Puberdade; precoce,precoce
Recorrência da neoplasia; local,local
Rim policístico; autossômico dominante,autossômico dominante
Sarcoma; Ewing's,Ewing's
Scleroderma; localizado,localizado
Síndrome de desconforto respiratório; recém-nascido,recém-nascido
Tireoidite; autoimune,autoimune
Trombocitemia; essencial,essencial
Trombose sinusal; intracraniana,intracraniana
Tuberculose; bovino,bovino
Tumores neuroectodérmicos; primitivos,primitivos
Vasoespasmo; intracraniano,intracraniano
Acidose; lática,lática
Adenocarcinoma; folicular,folicular
Anemia; célula falciforme,célula falciforme
Aneurisma aórtico; abdominal,abdominal
Aneurisma aórtico; torácico,torácico
Aneurisma; dissecando,dissecando
Carcinoma; adenóide cístico,adenóide cístico
Cardiomiopatia; dilatada,dilatada
Cardiomiopatia; hipertrófica,hipertrófica
Doença granulomatosa; crônica,crônica
